Q1_res,Q1_cat,user_id,Total (MB),Downlink (Kbps),Uplink (Kbps),Downlink TCP Rate(%),Video Download (Kbps),Video Delay (ms),Web Download (Kbps),Web TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_all,outliers,LogisticRegression,RandomForest,GaussianNB,KNeighborsClassifier,AdaBoostClassifier,threshold,Q1_new,new_cls,STD Downlink (Kbps),STD Uplink (Kbps),STD Downlink TCP Rate(%),STD Video Download (Kbps),STD Video Delay (ms),STD Web Download (Kbps),STD Web TCP RTT(ms)
3,0,2372,370.50663,5736.36,176.78,0.95,5665.42,2179,1671.64,323,0,0,0,0,0,0,0,0,0,False,False,False,False,True,0.5,0,0,0.45538455172896697,0.17690960165020264,0.08140610545790933,0.20458525896443117,0.2069281945400321,0.1487633166057217,0.19659160073037127
1,0,919,338.59334,1894.76,181.38,1.02,8726.35,1433,2698.22,259,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.1497101280910785,0.1816777751287925,0.08788159111933394,0.3151191923218868,0.12135810965817848,0.24012117210158307,0.15763846622032868
5,0,2017,458.11963,1662.2,171.43,0.67,2669.28,1352,1614.61,186,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.1312054310999219,0.17136400858271225,0.05550416281221092,0.09639097190474437,0.112066987841248,0.143688077950255,0.11320754716981132
1,0,2940,641.01076,2734.57,64.37,2.47,4212.24,1553,1837.34,78,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.21653344069919367,0.06038995366579251,0.22201665124884368,0.1521091483456364,0.13512273457214957,0.1635093633392098,0.04747413268411443
1,0,1277,414.48344,2992.15,116.46,0.65,3547.47,2189,754.24,88,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.23702896809419763,0.11438433551356338,0.05365402405180389,0.12810348899438181,0.20807524661619636,0.06712165533051347,0.05356055995130858
2,0,1515,383.18039,3364.56,233.04,1.97,5256.75,1790,1781.62,73,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.266661468122047,0.2352264364122604,0.17576318223866788,0.1898276844543341,0.1623078687772425,0.15855070477560113,0.044430919050517347
1,0,1718,527.32326,228.05,43.59,3.23,669.72,2886,189.83,1446,1,0,1,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.017090745900974095,0.03885024825598873,0.2923219241443108,0.02418440991729807,0.28802477632484513,0.016893434227025047,0.8800973828362751
3,0,2599,101.5938,3609.29,130.31,6.56,7358.56,1537,2054.25,78,0,0,0,0,0,0,0,0,0,False,False,False,False,True,0.5,0,0,0.2861345266645554,0.12874068392192634,0.6003700277520814,0.2657266192454054,0.13328745125028676,0.1828127127475436,0.04747413268411443
7,0,579,746.95255,5724.53,91.69,0.22,15872.97,1049,1966.53,86,0,0,0,0,1,0,0,1,0,False,False,True,False,True,0.5,0,0,0.454443243828187,0.08870875789080883,0.013876040703052728,0.5731923984425951,0.07731130993347098,0.1750062962148847,0.05234327449786975
7,0,2203,479.81043,1588.64,182.17,0.49,3981.82,1747,965.91,119,1,0,0,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.12535229422913807,0.1824966570957677,0.03885291396854764,0.14378839977437707,0.15737554484973618,0.08595868437141527,0.07242848447961046
5,0,2916,174.95518,2364.57,212.64,1.8,4573.08,1684,2200.62,69,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.18709270331216254,0.21408062359416621,0.16003700277520813,0.16513952294182263,0.15014911676990136,0.1958385356828523,0.041996348143639686
8,0,264,416.7602,1140.19,153.13,2.59,1602.37,6624,1393.92,81,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.0896693248204513,0.15239497061353952,0.23311748381128583,0.0578635443456682,0.7167928423950447,0.12404833713182717,0.049300060864272674
3,0,2665,874.6424800000001,3028.65,66.87,2.58,2585.28,2642,849.82,198,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.239933257052648,0.06298135229546091,0.23219241443108235,0.09335762896582506,0.2600367056664373,0.07562755241432031,0.12051125989044431
1,0,2711,126.91491,1700.91,93.01,0.48,11369.28,1146,4816.78,126,1,0,1,1,1,0,0,4,0,False,True,True,False,False,0.5,0,0,0.1342855687870894,0.09007701636727375,0.03792784458834412,0.41055863343567256,0.08843771507226428,0.42865698844255223,0.07668898356664638
6,0,1891,262.27846,2434.29,92.16,2.42,5046.69,1610,1440.82,329,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.19264029307060526,0.08919594083318648,0.21739130434782608,0.18224216043350802,0.14166093140628586,0.12822208240521638,0.20024345709068778
7,0,1184,725.22677,3493.84,161.77,1.81,4554.44,1156,725.61,77,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.2769482209041967,0.16135084427767354,0.16096207215541164,0.16446640969918624,0.08958476714842854,0.06457380187257886,0.04686548995739501
8,0,1973,559.1951799999999,818.55,150.52,2.09,1962.03,5100,1346.68,150,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.06407657137946564,0.1496895504441657,0.1868640148011101,0.0708513076958077,0.5419821059876119,0.1198443344300168,0.09129640900791236
1,0,433,121.58627,6286.36,193.71,2.8,2001.57,3375,1692.42,138,0,0,1,1,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.4991478100069862,0.19445855317031707,0.25254394079555964,0.07227914555062757,0.3441156228492774,0.15061257943687367,0.08399269628727937
8,0,578,291.27821,825.79,164.29,0.63,6404.44,1616,334.86,132,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.06465265499752539,0.16396297409637928,0.05180388529139686,0.23127217680633763,0.1423491626519844,0.029800007297379798,0.08034083992696288
1,0,2048,636.1793,5201.5,77.37,0.52,7633.57,2544,443.1,94,1,0,1,1,1,0,1,5,0,False,False,False,False,False,0.5,0,0,0.4128259765970009,0.0738652265400682,0.041628122109158186,0.2756575673600744,0.24879559532002754,0.03943254862769213,0.057212416311625075
5,0,1825,739.5418400000001,1858.12,141.06,5.76,2568.07,2186,1501.16,102,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.14679469939415737,0.13988369802950046,0.5263644773358002,0.09273615477560124,0.20773113099334709,0.1335918860256067,0.0620815581253804
8,0,201,373.58745,1921.92,198.55,0.68,3407.53,1933,3673.08,143,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.1518712373544076,0.1994755009173551,0.056429232192414434,0.1230500841030441,0.17871071346639136,0.3268763387799671,0.08703590992087644
5,0,2177,248.69342999999998,1507.74,122.2,0.45,6396.7,1197,5084.71,59,0,0,0,0,0,0,0,0,0,True,True,True,False,False,0.5,1,1,0.11891511678424396,0.12033418676728204,0.03515263644773358,0.2309926759212515,0.09428768066070199,0.4525007319627905,0.035909920876445525
3,0,691,586.31781,236.96,53.47,1.47,1439.88,3334,458.51,453,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.017799710685078005,0.04909145564043826,0.1295097132284921,0.05199583132013252,0.3394127093370039,0.04080392207466287,0.27571515520389533
8,0,1753,405.38196,3218.59,360.48,0.99,8011.72,6556,2436.06,78,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.2550466993750607,0.36732557295823703,0.08510638297872339,0.2893130272690308,0.7089928882771278,0.21679091494013925,0.04747413268411443
1,0,753,168.05886,180.47,185.29,3.07,8646.53,1232,1620.21,168,0,0,1,0,0,0,0,1,0,False,True,False,True,False,0.5,0,0,0.013304826212122901,0.18573072258559387,0.27752081406105455,0.3122367943054042,0.0983023629272769,0.1441864355948388,0.10225197808886184
3,0,2257,108.01066999999999,991.68,247.31,1.62,1091.61,2238,336.57,1123,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.07785244938978104,0.25001813979040766,0.14338575393154487,0.039419374828020284,0.21369580178940123,0.029952184363850914,0.6835057821059038
7,0,1490,602.03444,2305.15,255.42,1.45,4761.49,1602,2202.27,142,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.18236468002692635,0.25842463694505197,0.1276595744680851,0.1719432389313677,0.14074328974535444,0.19598537320313147,0.08642726719415703
1,0,2638,305.54284,33.5,88.1,0.48,13609.46,1495,1534.65,88,0,0,1,0,0,0,0,1,0,False,False,True,False,True,0.5,0,0,0.001610487904631108,0.08498750945860499,0.03792784458834412,0.49145427849410406,0.12846983253039687,0.1365722427250908,0.05356055995130858
6,0,53,168.11047,2031.2,164.31,0.71,5234.92,1838,1665.56,95,0,1,1,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.1605665989264475,0.16398370528541664,0.059204440333024966,0.1890393764024697,0.16781371874283094,0.14822224259160213,0.05782105903834449
2,0,1115,182.20476000000002,1216.75,64.49,3.59,10458.66,1102,8098.69,55,1,0,0,1,0,0,0,2,0,False,False,True,False,False,0.5,0,0,0.09576117037275157,0.06051434080001658,0.32562442183163737,0.37767502930425945,0.08339068593714155,0.7207221558239765,0.033475349969567865
2,0,2165,405.41362999999996,2283.61,184.31,1.66,4379.22,1377,1672.24,127,0,0,1,1,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.1806507516936381,0.18471489432276386,0.1470860314523589,0.15813900077350246,0.11493461803165864,0.14881671206764138,0.0772976262933658
2,0,689,661.85465,1252.28,360.1,1.49,8720.16,1191,5272.66,55,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.0985882768575116,0.3669316803665274,0.13135985198889916,0.31489566383626877,0.09359944941500344,0.4692268604091338,0.033475349969567865
8,0,1580,212.7079,1339.97,62.21,1.31,3286.46,1387,1388.1,166,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.10556573161823798,0.058150985249759,0.11470860314523589,0.11867809803619933,0.1160816701078229,0.12353040115120616,0.101034692635423
8,0,1406,450.62099000000006,619.5,81.83,0.62,4980.1,2188,2882.16,291,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,0,0.04823825036084796,0.07848828169539664,0.050878815911193344,0.17983751392990524,0.20796054140857995,0.25649044087742984,0.17711503347534996
2,0,2978,746.5854099999999,379.89,104.48,2.84,1391.74,2477,510.52,336,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.02917258796812762,0.10196635328019239,0.25624421831637373,0.050257436926328045,0.241110346409727,0.045432418698734794,0.20450395617772368
5,0,2693,634.71639,5402.11,206.32,0.77,8906.82,1754,3105.98,135,0,0,1,0,0,0,0,1,0,False,False,True,False,False,0.5,0,0,0.4287884261300071,0.2075295678583645,0.06475485661424606,0.32163618518125303,0.15817848130305115,0.2764087280222054,0.08216676810712112
1,0,2202,534.02387,545.66,55.61,0.25,3624.01,1570,1052.16,139,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.042362834013122616,0.05130969286743441,0.016651248843663275,0.13086744219134472,0.13707272310162882,0.09363428202237092,0.08460133901399879
6,0,832,792.5927,1315.93,102.77,0.16,6853.84,1480,1035.97,338,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.10365287938368603,0.10019383661749919,0.008325624421831638,0.24750056152955596,0.12674925441615048,0.09219349447490457,0.2057212416311625
5,0,2539,148.26722,620.69,117.93,1.61,5754.41,1495,1428.73,76,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.0483329381378495,0.11590807790780841,0.14246068455134134,0.20779879691841244,0.12846983253039687,0.1271461638475346,0.04625684723067559
1,0,1454,429.67762999999997,1104.77,53.59,2.96,2467.15,2418,893.96,227,0,0,0,0,0,0,1,1,0,False,False,False,False,False,0.5,0,0,0.08685097098734686,0.049215842774662344,0.26734505087881594,0.08909180990184247,0.2343427391603579,0.07955567856287894,0.13816189896530737
8,0,2636,184.79873999999998,605.69,14.82,1.1,2835.55,1210,2038.0,65,0,0,0,0,0,0,0,0,0,False,True,False,False,True,0.5,0,0,0.04713939473026715,0.009028432825764722,0.09528214616096208,0.10239518536253142,0.09577884835971553,0.18136658565388528,0.03956177723676202
3,0,196,707.04507,281.43,203.18,0.74,5864.98,1743,1697.11,68,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.021338169040757124,0.204274771179501,0.06197964847363551,0.2117916151178923,0.15691672401927048,0.15102995396421257,0.041387705416920266
7,0,901,554.68964,1529.51,113.27,0.57,7907.12,2576,2539.61,208,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.12064734611644846,0.1110777108621065,0.046253469010175755,0.285535793085567,0.25246616196375316,0.22600608174311268,0.12659768715763847
3,0,2849,387.36818999999997,202.9,51.96,0.87,357.94,2568,478.21,280,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.015089571454261031,0.04752625086811854,0.07400555041628122,0.012925652042342578,0.25154852030282177,0.04255707307435941,0.1704199634814364
7,0,2348,312.98666000000003,638.42,60.62,1.75,2453.77,2211,950.01,152,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.04974370644561182,0.056502855721289894,0.15541165587419056,0.08860864170514317,0.21059876118375775,0.08454370463054345,0.09251369446135119
2,0,1347,349.16962,1985.55,92.79,0.17,10849.4,1265,4078.18,72,1,0,1,0,1,0,0,3,0,False,False,True,False,False,0.5,0,0,0.1569342484893719,0.08984897328786293,0.009250693802035153,0.39178512954179906,0.10208763477861894,0.3629271748194121,0.04382227632379793
4,0,1755,800.57124,7773.88,155.47,0.26,21384.86,883,4837.77,115,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.617509122650112,0.15482051973090916,0.01757631822386679,0.7722335009616419,0.0582702454691443,0.4305249396853762,0.06999391357273281
7,0,2055,134.80716,5416.68,258.12,0.41,10676.25,921,5112.65,112,1,0,0,0,0,0,0,1,0,True,True,True,True,False,0.5,1,1,0.42994775462657214,0.26122334746509385,0.03145235892691951,0.3855324708528243,0.06262904335856848,0.45498718063951743,0.06816798539257456
2,0,2382,106.35958000000001,966.5,80.01,2.15,766.11,5065,1870.36,229,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.07584888785625282,0.07660174349299805,0.19241443108233117,0.027665170939707974,0.5379674237210369,0.16644789359352347,0.1393791844187462
3,0,1412,378.7188,2837.84,124.89,0.81,4000.71,1447,223.81,106,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.22475058921259555,0.12312253169280524,0.06845513413506013,0.14447054082337926,0.12296398256480844,0.01991739722041024,0.06451612903225806
1,0,2935,235.74037,13.26,17.19,3.75,165.1,4171,246.02,1236,0,0,1,0,0,0,0,1,0,False,True,False,False,False,0.5,0,0,0.0,0.01148507872669037,0.3404255319148936,0.0059619633239949696,0.4354209681119523,0.021893919235804152,0.7522824102251978
2,0,3091,775.73132,420.91,67.61,2.31,1981.25,2024,658.33,266,0,0,0,1,1,0,0,2,0,False,False,False,False,False,0.5,0,0,0.0324365313400628,0.06374840628984275,0.20721554116558744,0.0715453654492128,0.18914888735948612,0.05858639074265078,0.16189896530736458
1,0,2647,292.7513,1388.79,224.66,1.84,1453.92,3559,765.65,207,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.10945031756211598,0.2265400682056119,0.1637372802960222,0.0525028329256376,0.3652213810506997,0.06813705903135292,0.12598904443091904
3,0,1779,362.04962,93.07,25.23,3.03,328.96,6550,195.24,988,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.006350446623943117,0.019819016719703958,0.2738205365402405,0.011879148728415417,0.7083046570314292,0.017374883308667596,0.6013390139987828
7,0,1889,386.73287999999997,1138.83,154.87,1.02,1471.24,5073,1998.76,188,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.08956111021816382,0.15419858405978873,0.08788159111933394,0.05312827935066239,0.5388850653819683,0.17787452244433746,0.11442483262325015
5,0,693,656.8822299999999,3219.59,186.49,0.36,5001.68,1475,1275.42,113,0,0,0,0,0,0,1,1,0,False,False,False,False,False,0.5,0,0,0.25512626893556617,0.18697459392783472,0.02682701202590194,0.18061679417540377,0.12617572837806837,0.11350273340268811,0.06877662811929397
3,0,104,321.4876,4638.15,249.83,0.33,5814.44,1512,2398.78,71,1,0,1,1,0,0,0,3,0,False,True,True,False,False,0.5,0,0,0.3680004646862333,0.25263026960911344,0.024051803885291396,0.20996655378297585,0.13041982105987612,0.21347327690619577,0.04321363359707851
1,0,1815,352.76626,2500.77,118.73,0.48,6155.78,1663,3596.37,80,1,0,0,0,0,0,0,1,0,False,True,True,False,True,0.5,1,1,0.1979300774530102,0.1167373254693023,0.03792784458834412,0.22229275948262722,0.14774030740995642,0.3200497289735345,0.048691418137553254
3,0,949,521.52135,2903.74,129.73,2.66,5530.38,1679,2231.97,122,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.2299942232499073,0.12813947943984327,0.23959296947271047,0.19970879907786374,0.14957559073181922,0.19862844856815617,0.07425441265976872
4,0,900,180.33773,3002.24,152.57,0.39,6899.82,1149,3044.35,187,1,0,1,0,0,0,0,2,0,False,True,True,False,False,0.5,0,0,0.237831824959698,0.1518144973204938,0.029602220166512486,0.24916095567635962,0.08878183069511356,0.2709241241586878,0.11381618989653074
2,0,564,557.32381,5498.68,321.69,2.28,11282.19,1341,2295.01,105,1,0,0,1,0,0,1,3,0,False,False,True,False,False,0.5,0,0,0.43647245858802225,0.327117431820302,0.20444033302497686,0.40741370681007155,0.11080523055746731,0.20423853176718512,0.06390748630553865
8,0,2796,425.91958,1029.9,255.1,1.36,1717.3,2611,1945.55,55,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.08089359799230086,0.2580929379204544,0.11933395004625347,0.062013807488168156,0.2564808442303281,0.17313923489642616,0.033475349969567865
5,0,1055,343.48967999999996,463.09,159.5,1.41,7023.35,1743,2604.78,80,0,1,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.03579277540218435,0.1589978543219346,0.12395929694727102,0.2536217753578442,0.15691672401927048,0.2318057188319565,0.048691418137553254
8,0,1570,266.55265,3123.94,53.51,0.98,11550.49,1254,1792.77,149,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.2475154404732161,0.04913291801851295,0.08418131359851988,0.41710234860188167,0.10082587749483826,0.15954297044294205,0.09068776628119293
5,0,2554,678.52451,509.98,32.17,2.8,2921.05,2155,1889.06,165,1,0,0,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.039523792094286754,0.02701273931566345,0.25254394079555964,0.10548269513964573,0.2041752695572379,0.1681120521566872,0.10042604990870359
2,0,683,152.32783999999998,429.6,103.55,1.13,1656.59,3334,762.71,601,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.033127990820855505,0.10100235298995573,0.0980573543015726,0.059821494990289686,0.3394127093370039,0.06787542126794645,0.36579427875836884
2,0,1526,681.02367,790.24,34.86,1.15,1471.61,3833,621.81,355,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.061823957121555244,0.029801084241186653,0.09990749306197963,0.05314164050408381,0.3966506079376004,0.055336386960472224,0.21606816798539258
8,0,809,301.37757,682.63,215.2,1.79,5090.99,2110,1908.33,209,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.053261476715559516,0.21673421579094665,0.15911193339500462,0.18384188772153331,0.19901353521449874,0.16982693640867463,0.12720632988435787
5,0,2644,293.60117,758.68,319.16,2.24,1524.11,2035,2224.96,127,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.05931274179200199,0.32449493640707766,0.20074005550416285,0.05503747984090838,0.1904106446432668,0.19800461158806112,0.0772976262933658
7,0,2801,348.41497000000004,318.8,47.55,1.0,332.04,1441,1201.63,325,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.024311683516847267,0.042955023685383474,0.08603145235892691,0.011990371302842459,0.1222757513191099,0.1069359815109314,0.1978088861838101
5,0,172,662.5874299999999,1190.57,50.19,2.92,2311.07,2301,592.46,523,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.09367803927871785,0.04569154063831331,0.26364477335800185,0.08345556983152669,0.22092222986923607,0.05272445894823399,0.3183201460742544
1,0,1606,606.70965,971.58,128.23,1.3,1243.5,2462,901.28,184,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.07625310122362071,0.12658464026204222,0.11378353376503238,0.044904308863644736,0.23938976829548061,0.08020710319829917,0.11199026171637248
7,0,1963,381.39833,1639.96,182.58,1.8,3372.93,2201,1018.46,181,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.1294358040742798,0.18292164647103334,0.16003700277520813,0.12180063570201305,0.20945170910759348,0.09063523691121492,0.11016433353621424
6,0,310,783.44606,3318.38,98.92,1.07,4642.87,2324,1263.51,96,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.2629869458179035,0.09620308272780985,0.09250693802035152,0.1676597253669081,0.22356044964441385,0.11244283348358224,0.05842970176506391
3,0,2726,688.48247,2498.96,348.63,0.98,8199.14,1298,4019.99,55,0,0,1,1,1,0,0,3,0,False,False,True,True,False,0.5,0,0,0.19778605654849526,0.35504234345360874,0.08418131359851988,0.2960809931453671,0.105872906629961,0.35774870493756733,0.033475349969567865
8,0,348,438.67485999999997,2412.91,73.33,0.98,5012.34,2017,1235.2,100,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.19093909586699787,0.06967752635452407,0.08418131359851988,0.18100173983884282,0.18834595090617115,0.10992345760533813,0.06086427267194157
6,0,1162,483.45000999999996,1029.95,167.49,2.16,5156.35,1933,376.64,313,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.08089757647032614,0.16727996434235484,0.1933395004625347,0.18620211741781628,0.17871071346639136,0.03351811129572098,0.1905051734631771
5,0,2624,166.98331000000002,236.25,32.19,0.41,2506.48,1970,1225.38,437,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,0,0.017743216297119106,0.027033470504700795,0.03145235892691951,0.09051206439931504,0.18295480614819912,0.10904955187858585,0.26597687157638467
